# BUSCO version is: 5.5.0 
# The lineage dataset is: insecta_odb10 (Creation date: 2024-01-08, number of genomes: 75, number of BUSCOs: 1367)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
129503at50557	Complete	scaffold_3:23367658-23374421	23367658	23374421	+	217.9	149	https://v10-1.orthodb.org/?query=129503at50557	Mff-like domain
129608at50557	Complete	scaffold_3:23336287-23342992	23336287	23342992	+	116.7	78	https://v10-1.orthodb.org/?query=129608at50557	Ribosomal protein S14
129612at50557	Complete	scaffold_3:140122393-140122830	140122393	140122830	+	104.7	92	https://v10-1.orthodb.org/?query=129612at50557	NADH dehydrogenase 
129755at50557	Complete	scaffold_4:66910477-66915293	66910477	66915293	+	179.6	115	https://v10-1.orthodb.org/?query=129755at50557	Ribosomal protein L14P
129862at50557	Complete	scaffold_16:54759514-54770342	54759514	54770342	+	240.8	197	https://v10-1.orthodb.org/?query=129862at50557	Ribosomal protein S15
129938at50557	Complete	scaffold_12:94157532-94149666	94157532	94149666	-	157.3	140	https://v10-1.orthodb.org/?query=129938at50557	B9 domain
129956at50557	Complete	scaffold_1:177037952-177026706	177037952	177026706	-	201.4	102	https://v10-1.orthodb.org/?query=129956at50557	RNA-binding domain superfamily
130497at50557	Complete	scaffold_5:62732700-62723823	62732700	62723823	-	347.8	219	https://v10-1.orthodb.org/?query=130497at50557	CDP-alcohol phosphatidyltransferase
130539at50557	Complete	scaffold_4:188664153-188658557	188664153	188658557	-	142.1	96	https://v10-1.orthodb.org/?query=130539at50557	Iron sulphur-containing domain, CDGSH-type
130558at50557	Complete	scaffold_6:89784951-89800666	89784951	89800666	+	177.7	118	https://v10-1.orthodb.org/?query=130558at50557	Acyl carrier protein
130740at50557	Complete	scaffold_5:194299764-194300900	194299764	194300900	+	136.4	109	https://v10-1.orthodb.org/?query=130740at50557	WASH complex subunit 3
130814at50557	Complete	scaffold_17:84876451-84882111	84876451	84882111	+	142.6	86	https://v10-1.orthodb.org/?query=130814at50557	Ribosomal protein S16
130932at50557	Complete	scaffold_4:38886400-38847323	38886400	38847323	-	231.2	183	https://v10-1.orthodb.org/?query=130932at50557	Protein of unknown function DUF1676
130995at50557	Complete	scaffold_3:210487492-210481362	210487492	210481362	-	115.6	84	https://v10-1.orthodb.org/?query=130995at50557	Mss4
131041at50557	Complete	scaffold_5:44333138-44319109	44333138	44319109	-	147.7	118	https://v10-1.orthodb.org/?query=131041at50557	mRNA splicing factor, Cwf18
131285at50557	Complete	scaffold_9:73124910-73133923	73124910	73133923	+	283.0	159	https://v10-1.orthodb.org/?query=131285at50557	Ribosomal protein L22/L17
131386at50557	Complete	scaffold_15:86231633-86261797	86231633	86261797	+	189.4	136	https://v10-1.orthodb.org/?query=131386at50557	Chromo domain
131613at50557	Complete	scaffold_9:96744021-96736726	96744021	96736726	-	186.6	170	https://v10-1.orthodb.org/?query=131613at50557	Pex19 protein
131659at50557	Complete	scaffold_2:79030105-79008284	79030105	79008284	-	211.6	111	https://v10-1.orthodb.org/?query=131659at50557	Oligosaccharyl transferase complex, subunit OST3/OST6
131682at50557	Complete	scaffold_2:199041045-199036343	199041045	199036343	-	148.8	116	https://v10-1.orthodb.org/?query=131682at50557	NADH dehydrogenase 1, beta subcomplex, subunit 6
131759at50557	Complete	scaffold_8:148131544-148134921	148131544	148134921	+	220.6	122	https://v10-1.orthodb.org/?query=131759at50557	Cornichon
131847at50557	Complete	scaffold_8:9241250-9226615	9241250	9226615	-	271.1	169	https://v10-1.orthodb.org/?query=131847at50557	NFACT, RNA-binding domain
131987at50557	Complete	scaffold_13:56816020-56828241	56816020	56828241	+	191.6	115	https://v10-1.orthodb.org/?query=131987at50557	Ribosomal protein L20
132044at50557	Complete	scaffold_9:50089116-50037440	50089116	50037440	-	136.9	106	https://v10-1.orthodb.org/?query=132044at50557	Basic-leucine zipper domain
132051at50557	Complete	scaffold_1:53572412-53586598	53572412	53586598	+	207.1	185	https://v10-1.orthodb.org/?query=132051at50557	Methyltransferase domain
132099at50557	Complete	scaffold_4:208671404-208672067	208671404	208672067	+	210.4	111	https://v10-1.orthodb.org/?query=132099at50557	Trafficking protein particle complex subunit
132159at50557	Complete	scaffold_3:94139752-94150549	94139752	94150549	+	221.4	125	https://v10-1.orthodb.org/?query=132159at50557	TMEM85/ER membrane protein complex subunit 4
132160at50557	Complete	scaffold_13:161114337-161120884	161114337	161120884	+	225.2	127	https://v10-1.orthodb.org/?query=132160at50557	TMEM222/RTE1
132295at50557	Complete	scaffold_11:9592683-9589564	9592683	9589564	-	70.6	114	https://v10-1.orthodb.org/?query=132295at50557	AIMP2, thioredoxin-like domain
132354at50557	Complete	scaffold_1:129297976-129199082	129297976	129199082	-	205.2	125	https://v10-1.orthodb.org/?query=132354at50557	Ribosomal protein S11
132612at50557	Complete	scaffold_11:11745120-11752312	11745120	11752312	+	204.9	111	https://v10-1.orthodb.org/?query=132612at50557	Histone deacetylase complex subunit SAP18
132615at50557	Complete	scaffold_9:164960880-164962292	164960880	164962292	+	184.5	116	https://v10-1.orthodb.org/?query=132615at50557	NADH-ubiquinone oxidoreductase, subunit 10
132625at50557	Complete	scaffold_2:111602719-111594185	111602719	111594185	-	197.6	123	https://v10-1.orthodb.org/?query=132625at50557	Ribosomal protein L14e domain
132643at50557	Complete	scaffold_5:7026722-7019377	7026722	7019377	-	170.6	91	https://v10-1.orthodb.org/?query=132643at50557	RGS domain
132744at50557	Complete	scaffold_2:199063851-199059300	199063851	199059300	-	160.2	94	https://v10-1.orthodb.org/?query=132744at50557	PDZ domain
132773at50557	Complete	scaffold_10:74498572-74507218	74498572	74507218	+	158.3	110	https://v10-1.orthodb.org/?query=132773at50557	Ribosomal protein L7Ae/L30e/S12e/Gadd45
132800at50557	Complete	scaffold_7:27623392-27616555	27623392	27616555	-	196.8	143	https://v10-1.orthodb.org/?query=132800at50557	SRP-independent targeting protein 2/TMEM208
133023at50557	Complete	scaffold_16:22189829-22177802	22189829	22177802	-	233.7	169	https://v10-1.orthodb.org/?query=133023at50557	6-Phosphogluconolactonase
133033at50557	Complete	scaffold_3:97719537-97789026	97719537	97789026	+	157.0	83	https://v10-1.orthodb.org/?query=133033at50557	Profilin
133163at50557	Complete	scaffold_4:48316212-48333616	48316212	48333616	+	171.4	166	https://v10-1.orthodb.org/?query=133163at50557	Zinc finger, AN1-type
133373at50557	Complete	scaffold_2:216708537-216699589	216708537	216699589	-	253.3	188	https://v10-1.orthodb.org/?query=133373at50557	Ribosome-binding factor A
133543at50557	Complete	scaffold_5:158552716-158545421	158552716	158545421	-	163.4	101	https://v10-1.orthodb.org/?query=133543at50557	COX assembly mitochondrial protein
133570at50557	Complete	scaffold_4:88847366-88846575	88847366	88846575	-	168.9	176	https://v10-1.orthodb.org/?query=133570at50557	NUDIX hydrolase domain
133617at50557	Complete	scaffold_2:211029298-211015433	211029298	211015433	-	274.4	244	https://v10-1.orthodb.org/?query=133617at50557	Eukaryotic rRNA processing
133669at50557	Complete	scaffold_16:22800908-22780272	22800908	22780272	-	226.5	155	https://v10-1.orthodb.org/?query=133669at50557	Gonadal family
133719at50557	Complete	scaffold_8:13786098-13786856	13786098	13786856	+	284.8	213	https://v10-1.orthodb.org/?query=133719at50557	U3 small nucleolar RNA-associated protein 11
133820at50557	Complete	scaffold_2:100895304-100913393	100895304	100913393	+	132.4	104	https://v10-1.orthodb.org/?query=133820at50557	Ribosomal protein S18
134021at50557	Complete	scaffold_14:142485777-142490908	142485777	142490908	+	210.9	127	https://v10-1.orthodb.org/?query=134021at50557	ER membrane protein complex subunit 7
134150at50557	Complete	scaffold_17:55824118-55817455	55824118	55817455	-	330.9	192	https://v10-1.orthodb.org/?query=134150at50557	Mediator of RNA polymerase II transcription subunit 19
134173at50557	Complete	scaffold_8:136519590-136571560	136519590	136571560	+	273.2	175	https://v10-1.orthodb.org/?query=134173at50557	Snf7 family
134262at50557	Complete	scaffold_5:42461543-42466941	42461543	42466941	+	136.5	93	https://v10-1.orthodb.org/?query=134262at50557	Vps55/LEPROT
134311at50557	Complete	scaffold_13:125858395-125860697	125858395	125860697	+	202.0	130	https://v10-1.orthodb.org/?query=134311at50557	Adenylate kinase isoenzyme 6
134345at50557	Complete	scaffold_9:10975541-10965160	10975541	10965160	-	209.8	144	https://v10-1.orthodb.org/?query=134345at50557	protein FAM173B
134540at50557	Complete	scaffold_5:107997605-107994001	107997605	107994001	-	101.2	65	https://v10-1.orthodb.org/?query=134540at50557	Endosulphine
134670at50557	Complete	scaffold_12:49496470-49548345	49496470	49548345	+	220.6	164	https://v10-1.orthodb.org/?query=134670at50557	PQ-loop repeat
134828at50557	Complete	scaffold_5:64613690-64612812	64613690	64612812	-	213.3	134	https://v10-1.orthodb.org/?query=134828at50557	TM2 domain
135113at50557	Complete	scaffold_1:847340-837815	847340	837815	-	184.6	206	https://v10-1.orthodb.org/?query=135113at50557	Protein SMG9
135200at50557	Complete	scaffold_14:93123379-93167249	93123379	93167249	+	137.3	209	https://v10-1.orthodb.org/?query=135200at50557	DNA recombination and repair protein Rad51-like, C-terminal
135254at50557	Duplicated	scaffold_15:48601643-48600999	48601643	48600999	-	189.9	102	https://v10-1.orthodb.org/?query=135254at50557	RNA recognition motif domain
135254at50557	Duplicated	scaffold_2:174361311-174360721	174361311	174360721	-	189.0	97	https://v10-1.orthodb.org/?query=135254at50557	RNA recognition motif domain
135420at50557	Complete	scaffold_9:132532228-132518317	132532228	132518317	-	253.4	378	https://v10-1.orthodb.org/?query=135420at50557	Las1
135470at50557	Complete	scaffold_16:41021288-41017020	41021288	41017020	-	169.6	115	https://v10-1.orthodb.org/?query=135470at50557	Ribosomal L28e/Mak16
135688at50557	Complete	scaffold_1:78730040-78706362	78730040	78706362	-	183.4	140	https://v10-1.orthodb.org/?query=135688at50557	Anticodon-binding domain
135714at50557	Complete	scaffold_8:88561812-88594886	88561812	88594886	+	225.1	270	https://v10-1.orthodb.org/?query=135714at50557	Beclin 1-associated autophagy-related key regulator
135872at50557	Complete	scaffold_14:138660055-138660699	138660055	138660699	+	212.9	175	https://v10-1.orthodb.org/?query=135872at50557	DNA replication complex GINS protein SLD5
135926at50557	Complete	scaffold_13:139961553-139958777	139961553	139958777	-	125.1	71	https://v10-1.orthodb.org/?query=135926at50557	Transcription initiation factor IID, subunit 13
136014at50557	Complete	scaffold_17:17676991-17664820	17676991	17664820	-	208.8	159	https://v10-1.orthodb.org/?query=136014at50557	Ribosomal protein L11, C-terminal
136030at50557	Complete	scaffold_14:107823074-107812422	107823074	107812422	-	205.9	174	https://v10-1.orthodb.org/?query=136030at50557	Golgi SNAP receptor complex member 2
136147at50557	Complete	scaffold_2:172718590-172715497	172718590	172715497	-	175.8	119	https://v10-1.orthodb.org/?query=136147at50557	Prefoldin alpha-like
136314at50557	Complete	scaffold_3:210237286-210232081	210237286	210232081	-	149.9	95	https://v10-1.orthodb.org/?query=136314at50557	Proteasome maturation factor Ump1
136330at50557	Complete	scaffold_7:152838132-152845072	152838132	152845072	+	233.5	156	https://v10-1.orthodb.org/?query=136330at50557	Fcf2 pre-rRNA processing, C-terminal
136492at50557	Complete	scaffold_3:123103192-123121070	123103192	123121070	+	232.6	134	https://v10-1.orthodb.org/?query=136492at50557	Golgin subfamily A member 7/ERF4
136556at50557	Complete	scaffold_7:150720665-150719941	150720665	150719941	-	182.2	89	https://v10-1.orthodb.org/?query=136556at50557	SKP1 component, POZ domain
136971at50557	Complete	scaffold_13:110494483-110492214	110494483	110492214	-	191.5	94	https://v10-1.orthodb.org/?query=136971at50557	Ribosomal protein S26e
137014at50557	Duplicated	scaffold_35:240741-244926	240741	244926	+	203.0	110	https://v10-1.orthodb.org/?query=137014at50557	Multiprotein bridging factor 1, N-terminal
137014at50557	Duplicated	scaffold_7:187961731-187965935	187961731	187965935	+	203.0	110	https://v10-1.orthodb.org/?query=137014at50557	Multiprotein bridging factor 1, N-terminal
137151at50557	Complete	scaffold_13:100233458-100216541	100233458	100216541	-	166.0	187	https://v10-1.orthodb.org/?query=137151at50557	Protein quiver
137376at50557	Complete	scaffold_8:87640292-87671292	87640292	87671292	+	166.7	119	https://v10-1.orthodb.org/?query=137376at50557	Josephin domain
137402at50557	Complete	scaffold_14:39458615-39459331	39458615	39459331	+	116.4	116	https://v10-1.orthodb.org/?query=137402at50557	Tumour suppressing sub-chromosomal transferable candidate 4
137436at50557	Complete	scaffold_17:98021715-98040697	98021715	98040697	+	200.3	138	https://v10-1.orthodb.org/?query=137436at50557	Nuclear transport factor 2
137466at50557	Complete	scaffold_4:118494246-118573208	118494246	118573208	+	259.7	126	https://v10-1.orthodb.org/?query=137466at50557	Ribosomal protein S19/S15
137467at50557	Complete	scaffold_3:77941855-77977665	77941855	77977665	+	205.7	121	https://v10-1.orthodb.org/?query=137467at50557	Ribosomal protein L18e/L15P
137510at50557	Complete	scaffold_3:111973357-111954424	111973357	111954424	-	221.9	150	https://v10-1.orthodb.org/?query=137510at50557	Protein of unknown function DUF4728
137728at50557	Complete	scaffold_3:26685011-26700509	26685011	26700509	+	163.5	95	https://v10-1.orthodb.org/?query=137728at50557	Transcription initiation factor TFIID subunit 12
138088at50557	Complete	scaffold_6:39064731-39063417	39064731	39063417	-	147.2	122	https://v10-1.orthodb.org/?query=138088at50557	Ribonuclease P/MRP, subunit p29
138214at50557	Complete	scaffold_17:56909106-56910713	56909106	56910713	+	171.0	79	https://v10-1.orthodb.org/?query=138214at50557	Histone H2A
138217at50557	Complete	scaffold_8:67795513-67791902	67795513	67791902	-	102.2	77	https://v10-1.orthodb.org/?query=138217at50557	RNA polymerase subunit RPB4/RPC9
138293at50557	Complete	scaffold_11:80375945-80341200	80375945	80341200	-	337.7	196	https://v10-1.orthodb.org/?query=138293at50557	Snf7 family
138527at50557	Complete	scaffold_14:17943945-17931860	17943945	17931860	-	151.2	94	https://v10-1.orthodb.org/?query=138527at50557	Thioredoxin
138742at50557	Complete	scaffold_13:160244256-160231864	160244256	160231864	-	202.8	119	https://v10-1.orthodb.org/?query=138742at50557	Ribosomal protein L27e
138762at50557	Complete	scaffold_5:120882503-120839006	120882503	120839006	-	167.6	107	https://v10-1.orthodb.org/?query=138762at50557	Single-stranded DNA-binding protein
138766at50557	Complete	scaffold_6:49634324-49641386	49634324	49641386	+	192.8	111	https://v10-1.orthodb.org/?query=138766at50557	vesicle transport protein GOT1B
138795at50557	Complete	scaffold_3:36341867-36343516	36341867	36343516	+	158.3	90	https://v10-1.orthodb.org/?query=138795at50557	Ribosomal protein L35A
138877at50557	Complete	scaffold_12:169501544-169505749	169501544	169505749	+	254.1	207	https://v10-1.orthodb.org/?query=138877at50557	OTU domain
138934at50557	Complete	scaffold_7:172885105-172879446	172885105	172879446	-	167.7	90	https://v10-1.orthodb.org/?query=138934at50557	Transcription initiation factor IIA, gamma subunit, C-terminal
139026at50557	Complete	scaffold_9:132093867-132100209	132093867	132100209	+	145.1	146	https://v10-1.orthodb.org/?query=139026at50557	Mitochondrial import inner membrane translocase subunit Tim21
139092at50557	Complete	scaffold_6:38960358-38956961	38960358	38956961	-	168.4	107	https://v10-1.orthodb.org/?query=139092at50557	Mediator complex, subunit Med21
139167at50557	Complete	scaffold_3:193978957-193968555	193978957	193968555	-	233.7	189	https://v10-1.orthodb.org/?query=139167at50557	coiled-coil domain-containing protein 124
139238at50557	Complete	scaffold_12:166252369-166248055	166252369	166248055	-	128.6	93	https://v10-1.orthodb.org/?query=139238at50557	Actin-related protein 2/3 complex subunit 5
139301at50557	Complete	scaffold_7:105837246-105804401	105837246	105804401	-	281.9	139	https://v10-1.orthodb.org/?query=139301at50557	Ribosomal protein S13
139459at50557	Complete	scaffold_16:10353424-10358723	10353424	10358723	+	192.3	119	https://v10-1.orthodb.org/?query=139459at50557	ATP synthase, F1 complex, delta/epsilon subunit
139741at50557	Complete	scaffold_15:6384908-6385729	6384908	6385729	+	130.9	77	https://v10-1.orthodb.org/?query=139741at50557	HIG1 domain family member 2A
139760at50557	Complete	scaffold_14:115562363-115570053	115562363	115570053	+	172.3	102	https://v10-1.orthodb.org/?query=139760at50557	Ribosomal protein L7Ae/L30e/S12e/Gadd45
139832at50557	Complete	scaffold_9:109919324-109902781	109919324	109902781	-	179.8	95	https://v10-1.orthodb.org/?query=139832at50557	Myc-type, basic helix-loop-helix (bHLH) domain
139886at50557	Complete	scaffold_14:54417367-54426544	54417367	54426544	+	152.6	121	https://v10-1.orthodb.org/?query=139886at50557	Anamorsin
